query_id,query_text,doc_id,doc_title,doc_url,language,method,rank,relevant,confidence,annotator,notes
q006,শিক্ষা ব্যবস্থা,933905_db7442e9,অর্থনীতিতে এবার গতি ফিরবে,https://www.banglatribune.com/business/news/933905/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A6%A4%E0%A6%BF-%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A6%AC%E0%A7%87,bangla,semantic,9,,,,
q006,শিক্ষা ব্যবস্থা,338385_398fc349,"স্বাস্থ্যখাত সংস্কারের প্রত্যাশা, ইশতেহার বাস্তবায়নের আহ্বান ড্যাবের",https://samakal.com/bangladesh/article/338385/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A6%96%E0%A6%BE%E0%A6%A4-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B6%E0%A6%BE-%E0%A6%87%E0%A6%B6%E0%A6%A4%E0%A7%87%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%B9%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A8-%E0%A6%A1%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AC%E0%A7%87%E0%A6%B0,bangla,semantic,10,,,,
q006,শিক্ষা ব্যবস্থা,338298_2b75c7f0,"ব্যালটে সিল, জাল ভোট, কয়েকজনের বিরুদ্ধে ব্যবস্থা",https://samakal.com/politics/article/338298/%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A6%9F%E0%A7%87-%E0%A6%B8%E0%A6%BF%E0%A6%B2-%E0%A6%9C%E0%A6%BE%E0%A6%B2-%E0%A6%AD%E0%A7%8B%E0%A6%9F-%E0%A6%95%E0%A7%9F%E0%A7%87%E0%A6%95%E0%A6%9C%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A7%87-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE,bangla,hybrid,1,,,,
q006,শিক্ষা ব্যবস্থা,768659_1240114c,প্রতি বছর বিলম্বে পাঠ্যবই ছাপার নেপথ্যে ৫ হাজার কোটি টাকার গাইড বাণিজ্য,https://www.ittefaq.com.bd/768659/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF-%E0%A6%AC%E0%A6%9B%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B2%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%A0%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%87-%E0%A6%9B%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%AA%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A7%87-%E0%A7%AB-%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0,bangla,hybrid,2,,,,
q006,শিক্ষা ব্যবস্থা,169615_c7dd3dca,"76 Years of Endeavor, 50 Years of Partnership — Together for a Better and Shared Future of China and Bangladesh",https://unb.com.bd/category/Opinion/76-years-of-endeavor-50-years-of-partnership-together-for-a-better-and-shared-future-of-china-and-bangladesh/169615,english,hybrid,3,,,,
q006,শিক্ষা ব্যবস্থা,770764_8e66234a,৩৯ হাজার শিক্ষাপ্রতিষ্ঠানের দুর্নীতি ধরার কাজে স্থবিরতা,https://www.ittefaq.com.bd/770764/%E0%A7%A9%E0%A7%AF-%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%A0%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF-%E0%A6%A7%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%9C%E0%A7%87,bangla,hybrid,4,,,,
q006,শিক্ষা ব্যবস্থা,768542_e55f19c1,বছরের প্রথম দিনে প্রাথমিকের বই পেলো শতভাগ শিক্ষার্থী,https://www.ittefaq.com.bd/768542/%E0%A6%AC%E0%A6%9B%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A5%E0%A6%AE%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%87-%E0%A6%AA%E0%A7%87%E0%A6%B2%E0%A7%8B-%E0%A6%B6%E0%A6%A4%E0%A6%AD%E0%A6%BE%E0%A6%97,bangla,hybrid,5,,,,
q006,শিক্ষা ব্যবস্থা,933905_db7442e9,অর্থনীতিতে এবার গতি ফিরবে,https://www.banglatribune.com/business/news/933905/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A6%A4%E0%A6%BF-%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A6%AC%E0%A7%87,bangla,hybrid,6,,,,
q006,শিক্ষা ব্যবস্থা,338385_398fc349,"স্বাস্থ্যখাত সংস্কারের প্রত্যাশা, ইশতেহার বাস্তবায়নের আহ্বান ড্যাবের",https://samakal.com/bangladesh/article/338385/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A6%96%E0%A6%BE%E0%A6%A4-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B6%E0%A6%BE-%E0%A6%87%E0%A6%B6%E0%A6%A4%E0%A7%87%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%B9%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A8-%E0%A6%A1%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AC%E0%A7%87%E0%A6%B0,bangla,hybrid,7,,,,
q006,শিক্ষা ব্যবস্থা,932675_53c32321,কেন জাতীয় গণমাধ্যম ও সম্প্রচার কমিশন অধ্যাদেশে আপত্তি?,https://www.banglatribune.com/national/932675/%E0%A6%95%E0%A7%87%E0%A6%A8-%E0%A6%9C%E0%A6%BE%E0%A6%A4%E0%A7%80%E0%A7%9F-%E0%A6%97%E0%A6%A3%E0%A6%AE%E0%A6%BE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%AE-%E0%A6%93-%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%9A%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%AE%E0%A6%BF%E0%A6%B6%E0%A6%A8-%E0%A6%85%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87,bangla,hybrid,8,,,,
q006,শিক্ষা ব্যবস্থা,771873_b51060ac,জন্মগত ত্রুটি নিয়ে শিশু জন্মহার ব্যাপক বাড়ছে,https://www.ittefaq.com.bd/771873/%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AE%E0%A6%97%E0%A6%A4-%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%81%E0%A6%9F%E0%A6%BF-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AA%E0%A6%95-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%9B%E0%A7%87,bangla,hybrid,9,,,,
q006,শিক্ষা ব্যবস্থা,99275ea50bc11e06,প্রার্থী তালিকা,https://www.jugantor.com/13th-parliament-election-2026/candidates,bangla,hybrid,10,,,,
q007,economic development,169780_d7ffa168,How Should China and Bangladesh Conduct Economic Cooperation?,https://unb.com.bd/category/Opinion/how-should-china-and-bangladesh-conduct-economic-cooperation/169780,english,bm25,1,,,,
q007,economic development,171831_5c54d7c8,Climate Change and Health Impacts – An Economic Case for Investment in Bangladesh,https://unb.com.bd/category/Opinion/climate-change-and-health-impacts-an-economic-case-for-investment-in-bangladesh/171831,english,bm25,2,,,,
q007,economic development,169615_c7dd3dca,"76 Years of Endeavor, 50 Years of Partnership — Together for a Better and Shared Future of China and Bangladesh",https://unb.com.bd/category/Opinion/76-years-of-endeavor-50-years-of-partnership-together-for-a-better-and-shared-future-of-china-and-bangladesh/169615,english,bm25,3,,,,
q007,economic development,175097_c40e0de2,"South Africa relaxes affirmative action rules, clearing path for Starlink after Musk criticism",https://unb.com.bd/category/Tech/south-africa-relaxes-affirmative-action-rules-clearing-path-for-starlink-after-musk-criticism/175097,english,bm25,4,,,,
q007,economic development,175414_303c3434,"Delays push up cost of seed potato project to Tk 1,138.74 crore",https://unb.com.bd/category/Business/delays-push-up-cost-of-seed-potato-project-to-tk-113874-crore/175414,english,bm25,5,,,,
q007,economic development,169780_d7ffa168,How Should China and Bangladesh Conduct Economic Cooperation?,https://unb.com.bd/category/Opinion/how-should-china-and-bangladesh-conduct-economic-cooperation/169780,english,tfidf,1,,,,
q007,economic development,171831_5c54d7c8,Climate Change and Health Impacts – An Economic Case for Investment in Bangladesh,https://unb.com.bd/category/Opinion/climate-change-and-health-impacts-an-economic-case-for-investment-in-bangladesh/171831,english,tfidf,2,,,,
q007,economic development,169615_c7dd3dca,"76 Years of Endeavor, 50 Years of Partnership — Together for a Better and Shared Future of China and Bangladesh",https://unb.com.bd/category/Opinion/76-years-of-endeavor-50-years-of-partnership-together-for-a-better-and-shared-future-of-china-and-bangladesh/169615,english,tfidf,3,,,,
q007,economic development,175097_c40e0de2,"South Africa relaxes affirmative action rules, clearing path for Starlink after Musk criticism",https://unb.com.bd/category/Tech/south-africa-relaxes-affirmative-action-rules-clearing-path-for-starlink-after-musk-criticism/175097,english,tfidf,4,,,,
q007,economic development,175414_303c3434,"Delays push up cost of seed potato project to Tk 1,138.74 crore",https://unb.com.bd/category/Business/delays-push-up-cost-of-seed-potato-project-to-tk-113874-crore/175414,english,tfidf,5,,,,
q007,economic development,169780_d7ffa168,How Should China and Bangladesh Conduct Economic Cooperation?,https://unb.com.bd/category/Opinion/how-should-china-and-bangladesh-conduct-economic-cooperation/169780,english,semantic,1,,,,
q007,economic development,175421_d6ae4519,Japan’s November exports grow 6% as shipments to US rebound,https://unb.com.bd/category/Business/japans-november-exports-grow-6-as-shipments-to-us-rebound/175421,english,semantic,2,,,,
q007,economic development,171831_5c54d7c8,Climate Change and Health Impacts – An Economic Case for Investment in Bangladesh,https://unb.com.bd/category/Opinion/climate-change-and-health-impacts-an-economic-case-for-investment-in-bangladesh/171831,english,semantic,3,,,,
q007,economic development,933905_db7442e9,অর্থনীতিতে এবার গতি ফিরবে,https://www.banglatribune.com/business/news/933905/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A6%A4%E0%A6%BF-%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A6%AC%E0%A7%87,bangla,semantic,4,,,,
q007,economic development,933229_b611abd6,অর্থনীতি কোথায় রেখে যাচ্ছে অন্তর্বর্তী সরকার,https://www.banglatribune.com/business/news/933229/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF-%E0%A6%95%E0%A7%8B%E0%A6%A5%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%B0%E0%A7%87%E0%A6%96%E0%A7%87-%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87-%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A7%80-%E0%A6%B8%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B0,bangla,semantic,5,,,,
q007,economic development,175414_303c3434,"Delays push up cost of seed potato project to Tk 1,138.74 crore",https://unb.com.bd/category/Business/delays-push-up-cost-of-seed-potato-project-to-tk-113874-crore/175414,english,semantic,6,,,,
q007,economic development,169615_c7dd3dca,"76 Years of Endeavor, 50 Years of Partnership — Together for a Better and Shared Future of China and Bangladesh",https://unb.com.bd/category/Opinion/76-years-of-endeavor-50-years-of-partnership-together-for-a-better-and-shared-future-of-china-and-bangladesh/169615,english,semantic,7,,,,
q007,economic development,932806_f8f818fc,"উন্নয়নে নজর নেই, তবু বাড়ছে বিদেশি ঋণ: অর্থনীতি ঝুঁকিতে",https://www.banglatribune.com/business/news/932806/%E0%A6%89%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A7%9F%E0%A6%A8%E0%A7%87-%E0%A6%A8%E0%A6%9C%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%87-%E0%A6%A4%E0%A6%AC%E0%A7%81-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%9B%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A6%BF-%E0%A6%8B%E0%A6%A3-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,bangla,semantic,8,,,,
q007,economic development,932804_8ffd28b4,দুই দলের ইশতেহারে সর্বোচ্চ গুরুত্ব অর্থনীতিতে,https://www.banglatribune.com/business/news/932804/%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%A6%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%B6%E0%A6%A4%E0%A7%87%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A7%87-%E0%A6%B8%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A7%8B%E0%A6%9A%E0%A7%8D%E0%A6%9A-%E0%A6%97%E0%A7%81%E0%A6%B0%E0%A7%81%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87,bangla,semantic,9,,,,
q007,economic development,175379_30a7d50f,Bangladesh must avoid return to fascism: Moyeen Khan,https://unb.com.bd/category/Politics/bangladesh-must-avoid-return-to-fascism-moyeen-khan/175379,english,semantic,10,,,,
q007,economic development,932804_8ffd28b4,দুই দলের ইশতেহারে সর্বোচ্চ গুরুত্ব অর্থনীতিতে,https://www.banglatribune.com/business/news/932804/%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%A6%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%B6%E0%A6%A4%E0%A7%87%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A7%87-%E0%A6%B8%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A7%8B%E0%A6%9A%E0%A7%8D%E0%A6%9A-%E0%A6%97%E0%A7%81%E0%A6%B0%E0%A7%81%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87,bangla,hybrid,1,,,,
q007,economic development,933905_db7442e9,অর্থনীতিতে এবার গতি ফিরবে,https://www.banglatribune.com/business/news/933905/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A6%A4%E0%A6%BF-%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A6%AC%E0%A7%87,bangla,hybrid,2,,,,
q007,economic development,169780_d7ffa168,How Should China and Bangladesh Conduct Economic Cooperation?,https://unb.com.bd/category/Opinion/how-should-china-and-bangladesh-conduct-economic-cooperation/169780,english,hybrid,3,,,,
q007,economic development,171831_5c54d7c8,Climate Change and Health Impacts – An Economic Case for Investment in Bangladesh,https://unb.com.bd/category/Opinion/climate-change-and-health-impacts-an-economic-case-for-investment-in-bangladesh/171831,english,hybrid,4,,,,
q007,economic development,169615_c7dd3dca,"76 Years of Endeavor, 50 Years of Partnership — Together for a Better and Shared Future of China and Bangladesh",https://unb.com.bd/category/Opinion/76-years-of-endeavor-50-years-of-partnership-together-for-a-better-and-shared-future-of-china-and-bangladesh/169615,english,hybrid,5,,,,
q007,economic development,933229_b611abd6,অর্থনীতি কোথায় রেখে যাচ্ছে অন্তর্বর্তী সরকার,https://www.banglatribune.com/business/news/933229/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF-%E0%A6%95%E0%A7%8B%E0%A6%A5%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%B0%E0%A7%87%E0%A6%96%E0%A7%87-%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87-%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A7%80-%E0%A6%B8%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B0,bangla,hybrid,6,,,,
q007,economic development,932806_f8f818fc,"উন্নয়নে নজর নেই, তবু বাড়ছে বিদেশি ঋণ: অর্থনীতি ঝুঁকিতে",https://www.banglatribune.com/business/news/932806/%E0%A6%89%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A7%9F%E0%A6%A8%E0%A7%87-%E0%A6%A8%E0%A6%9C%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%87-%E0%A6%A4%E0%A6%AC%E0%A7%81-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%9B%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A6%BF-%E0%A6%8B%E0%A6%A3-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,bangla,hybrid,7,,,,
q007,economic development,932760_3a9bcd05,উন্নত দেশের সঙ্গে প্রথম পূর্ণাঙ্গ অর্থনৈতিক চুক্তিতে বাংলাদেশ,https://www.banglatribune.com/business/news/932760/%E0%A6%89%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%A4-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%A3%E0%A6%BE%E0%A6%99%E0%A7%8D%E0%A6%97-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%88%E0%A6%A4%E0%A6%BF%E0%A6%95,bangla,hybrid,8,,,,
q007,economic development,932539_619cdbb7,রফতানি বাজার হারানোর ঝুঁকিতে বাংলাদেশ,https://www.banglatribune.com/business/news/932539/%E0%A6%B0%E0%A6%AB%E0%A6%A4%E0%A6%BE%E0%A6%A8%E0%A6%BF-%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%8B%E0%A6%B0-%E0%A6%9D%E0%A7%81%E0%A6%81%E0%A6%95%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6,bangla,hybrid,9,,,,
q007,economic development,175097_c40e0de2,"South Africa relaxes affirmative action rules, clearing path for Starlink after Musk criticism",https://unb.com.bd/category/Tech/south-africa-relaxes-affirmative-action-rules-clearing-path-for-starlink-after-musk-criticism/175097,english,hybrid,10,,,,
q008,technology innovation,174874_541ae22d,Google facing new EU antitrust probe over content used for AI,https://unb.com.bd/category/Tech/google-facing-new-eu-antitrust-probe-over-content-used-for-ai/174874,english,semantic,1,,,,
q008,technology innovation,174858_ef5940f6,Microsoft to invest $17.5 billion in India for AI and Cloud infrastructure,https://unb.com.bd/category/Tech/microsoft-to-invest-175-billion-in-india-for-ai-and-cloud-infrastructure/174858,english,semantic,2,,,,
q008,technology innovation,175155_5b42141b,Humanoid robots draw attention at Silicon Valley summit amid lingering doubts,https://unb.com.bd/category/Tech/humanoid-robots-draw-attention-at-silicon-valley-summit-amid-lingering-doubts/175155,english,semantic,3,,,,
q008,technology innovation,175306_a3a2762e,Trump issues executive order to limit state AI regulations,https://unb.com.bd/category/Tech/trump-issues-executive-order-to-limit-state-ai-regulations/175306,english,semantic,4,,,,
q008,technology innovation,170270_4e86768a,From posters to punchlines: How Bangladesh’s politics got 'Meme-ified',https://unb.com.bd/category/Opinion/from-posters-to-punchlines-how-bangladeshs-politics-got-meme-ified/170270,english,semantic,5,,,,
q008,technology innovation,175097_c40e0de2,"South Africa relaxes affirmative action rules, clearing path for Starlink after Musk criticism",https://unb.com.bd/category/Tech/south-africa-relaxes-affirmative-action-rules-clearing-path-for-starlink-after-musk-criticism/175097,english,semantic,6,,,,
q008,technology innovation,175230_51984091,"Militant groups experimenting with AI, raising security concerns",https://unb.com.bd/category/Tech/militant-groups-experimenting-with-ai-raising-security-concerns/175230,english,semantic,7,,,,
q008,technology innovation,175252_471c1090,Militant groups experimenting with AI as risks rise,https://unb.com.bd/category/Tech/militant-groups-experimenting-with-ai-as-risks-rise/175252,english,semantic,8,,,,
q008,technology innovation,175351_0504162d,"Hyundai, Kia to fix millions of vehicles in anti-theft settlement",https://unb.com.bd/category/Tech/hyundai-kia-to-fix-millions-of-vehicles-in-anti-theft-settlement/175351,english,semantic,9,,,,
q008,technology innovation,174925_6dae055c,Australia implements world-first social media ban for children under 16,https://unb.com.bd/category/Tech/australia-implements-world-first-social-media-ban-for-children-under-16/174925,english,semantic,10,,,,
q008,technology innovation,933905_db7442e9,অর্থনীতিতে এবার গতি ফিরবে,https://www.banglatribune.com/business/news/933905/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A6%A4%E0%A6%BF-%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A6%AC%E0%A7%87,bangla,hybrid,1,,,,
q008,technology innovation,933525_332c8a86,ভোটের মাঠে গুজবের দাপট: ‘তথ্যযুদ্ধ’র নতুন চ্যালেঞ্জ,https://www.banglatribune.com/others/933525/%E0%A6%AD%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%A0%E0%A7%87-%E0%A6%97%E0%A7%81%E0%A6%9C%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AA%E0%A6%9F-%E2%80%98%E0%A6%A4%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E2%80%99%E0%A6%B0-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8,bangla,hybrid,2,,,,
q008,technology innovation,338404_722ac936,"ইউক্রেনে রুশ হামলা অব্যাহত, তেলে আসছে নতুন নিষেধাজ্ঞা",https://samakal.com/international/article/338404/%E0%A6%87%E0%A6%89%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%87-%E0%A6%B0%E0%A7%81%E0%A6%B6-%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A6%B2%E0%A6%BE-%E0%A6%85%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B9%E0%A6%A4-%E0%A6%A4%E0%A7%87%E0%A6%B2%E0%A7%87-%E0%A6%86%E0%A6%B8%E0%A6%9B%E0%A7%87-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8-%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A7%87%E0%A6%A7%E0%A6%BE%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE,bangla,hybrid,3,,,,
q008,technology innovation,771322_cb7a943f,মোবাইল ব্যাংকিংয়ে ভোট কেনাবেচা,https://www.ittefaq.com.bd/771322/%E0%A6%AE%E0%A7%8B%E0%A6%AC%E0%A6%BE%E0%A6%87%E0%A6%B2-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%82%E0%A6%95%E0%A6%BF%E0%A6%82%E0%A7%9F%E0%A7%87-%E0%A6%AD%E0%A7%8B%E0%A6%9F-%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A6%BE%E0%A6%AC%E0%A7%87%E0%A6%9A%E0%A6%BE,bangla,hybrid,4,,,,
